,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Year Since Renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
18141,490000.0,3,1.75,1490.0,11360.0,1.0,0,8,1490.0,0,43,47.5896,-122.12,2350.0,10320,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18142,760000.0,4,3.5,3090.0,4060.0,2.0,0,8,2420.0,670,26,47.5733,-122.287,1720.0,4080,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18143,475000.0,3,2.25,1580.0,8659.0,1.0,0,7,1220.0,360,57,47.7599,-122.215,1970.0,9650,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18144,1129575.0,5,4.5,5190.0,23716.0,2.0,2,10,3390.0,1800,31,47.5846,-122.223,4460.0,22748,17,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18145,435000.0,3,2.75,2692.0,6197.0,2.0,0,9,2692.0,0,11,47.3569,-122.20200000000001,2336.0,5700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18146,399000.0,3,2.5,1740.0,3690.0,2.0,0,8,1740.0,0,18,47.5345,-121.867,2100.0,4944,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18147,627000.0,3,2.0,1940.0,3800.0,1.0,0,7,1050.0,890,91,47.6842,-122.309,1700.0,3800,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18148,346500.0,4,2.5,2150.0,5100.0,1.5,0,7,1290.0,860,27,47.5338,-122.36,1920.0,5100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18149,412000.0,3,1.5,1320.0,8000.0,1.0,0,7,1320.0,0,61,47.6027,-122.12200000000001,1720.0,8100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18150,845000.0,4,2.5,1910.0,40471.0,2.0,0,10,3360.0,0,24,47.742,-122.035,3150.0,36823,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18151,373000.0,3,1.75,1850.0,9655.0,1.0,0,7,1100.0,750,59,47.7358,-122.319,1480.0,8683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18152,725000.0,4,2.25,2880.0,8882.0,2.0,0,8,2480.0,400,53,47.6999,-122.28399999999999,2460.0,9610,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18153,376000.0,6,2.5,2420.0,11662.0,1.0,2,7,1420.0,1000,53,47.4459,-122.27799999999999,1630.0,11662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18154,552500.0,3,1.0,2020.0,4120.0,1.5,0,7,1520.0,500,89,47.5514,-122.271,1200.0,4635,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18155,365000.0,5,2.0,2280.0,19000.0,1.5,0,6,2280.0,0,94,47.4683,-122.359,1790.0,11800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18156,700000.0,4,2.5,3010.0,46173.0,2.0,0,9,3010.0,0,22,47.6471,-121.964,2590.0,49222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18157,315000.0,4,2.25,2550.0,9736.0,1.0,0,8,2550.0,0,51,47.3193,-122.212,1770.0,9686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18158,262500.0,4,2.0,1540.0,5110.0,1.0,0,7,1540.0,0,61,47.5164,-122.26799999999999,1540.0,5110,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18159,660000.0,3,2.25,2280.0,6150.0,2.0,2,8,2280.0,0,34,47.5423,-122.385,1920.0,6150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18160,340000.0,4,2.5,2450.0,6941.0,2.0,0,7,2450.0,0,12,47.4006,-122.162,3300.0,6941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18161,660500.0,5,2.5,2950.0,5500.0,1.5,0,7,1720.0,1230,100,47.5785,-122.29299999999999,2200.0,5000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18162,280000.0,1,1.0,690.0,1950.0,1.0,0,6,690.0,0,90,47.6849,-122.374,1650.0,4864,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18163,267000.0,1,1.0,800.0,2480.0,1.0,0,6,800.0,0,99,47.5581,-122.316,1490.0,4650,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18164,230000.0,2,1.0,1470.0,25661.0,1.5,0,4,1470.0,0,86,47.4878,-122.13,1670.0,43301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18165,417000.0,3,2.25,1840.0,11403.0,2.0,0,8,1840.0,0,25,47.4862,-121.79700000000001,2150.0,11403,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18166,252000.0,3,1.0,1170.0,9730.0,1.0,0,7,1170.0,0,50,47.4562,-122.196,1680.0,10125,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18167,791000.0,5,1.75,2344.0,4800.0,1.5,0,7,1544.0,800,97,47.6537,-122.335,1770.0,4200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18168,415000.0,1,1.0,1230.0,3774.0,1.0,0,6,830.0,400,94,47.6886,-122.354,1300.0,3774,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18169,339000.0,3,1.75,1150.0,13278.0,1.0,0,7,1150.0,0,52,47.6384,-121.969,1560.0,12400,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18170,158000.0,3,1.0,1140.0,10477.0,1.0,0,6,1140.0,0,76,47.4874,-122.306,1190.0,9750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18171,535000.0,3,1.0,1660.0,5100.0,1.0,0,7,1260.0,400,61,47.5323,-122.383,1230.0,5100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18172,818900.0,3,1.0,1080.0,4120.0,1.0,0,7,980.0,100,99,47.6771,-122.319,1280.0,3090,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18173,550000.0,4,2.0,1720.0,4000.0,1.0,0,7,1420.0,300,68,47.6651,-122.285,1350.0,1281,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18174,240000.0,2,1.0,590.0,8717.0,1.0,0,6,590.0,0,65,47.7343,-122.335,1370.0,6760,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18175,590000.0,3,3.25,1290.0,1230.0,2.0,2,9,1090.0,200,10,47.6367,-122.37,1710.0,1797,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18176,369300.0,3,1.5,1480.0,21320.0,1.0,0,7,1480.0,0,51,47.5234,-122.04299999999999,1850.0,17825,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18177,510000.0,4,2.5,2600.0,118666.0,1.0,0,7,1400.0,1200,37,47.54,-121.97,2440.0,131116,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18178,542500.0,3,2.5,2040.0,10086.0,2.0,0,8,2040.0,0,31,47.678999999999995,-122.113,1940.0,10272,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18179,262500.0,3,1.0,970.0,7854.0,1.0,0,7,970.0,0,38,47.4899,-122.185,1480.0,7800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18180,900000.0,6,3.0,2620.0,4350.0,1.0,0,7,1760.0,860,61,47.678000000000004,-122.37299999999999,1760.0,4300,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18181,1100000.0,4,3.5,4560.0,41636.0,2.0,0,9,4170.0,390,23,47.5589,-122.116,2990.0,11381,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18182,368000.0,3,1.75,1750.0,14400.0,1.0,0,7,1750.0,0,67,47.4535,-122.361,2030.0,14400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18183,825000.0,4,3.5,3620.0,6499.0,2.5,0,9,3620.0,0,15,47.7326,-122.36,2330.0,7200,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
18184,343500.0,3,2.0,1660.0,7509.0,1.0,0,7,1660.0,0,16,47.4872,-122.14399999999999,2380.0,8598,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18185,273500.0,4,1.0,1360.0,6000.0,1.0,0,6,1020.0,340,74,47.4783,-122.285,1230.0,6000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18186,1000000.0,3,2.5,2044.0,5610.0,2.0,0,9,2044.0,0,22,47.6791,-122.209,2440.0,5610,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18187,770000.0,5,3.0,2370.0,6000.0,1.5,2,8,1340.0,1030,92,47.6645,-122.35799999999999,1350.0,4500,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18188,400000.0,3,2.0,1170.0,3868.0,1.5,0,7,1170.0,0,93,47.5543,-122.29,1400.0,3800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18189,225000.0,3,1.0,1660.0,7210.0,1.0,0,7,1100.0,560,55,47.3394,-122.281,1660.0,7245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18190,345000.0,4,1.0,2020.0,18150.0,1.0,0,7,2020.0,0,63,47.739,-122.249,1530.0,11970,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18191,450000.0,3,2.5,2530.0,8116.0,2.0,0,8,2530.0,0,17,47.7597,-122.167,2280.0,8791,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18192,334850.0,2,1.0,870.0,5635.0,1.0,0,7,870.0,0,70,47.5676,-122.398,1310.0,5750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18193,605000.0,5,3.0,3670.0,9600.0,1.0,1,8,1980.0,1690,63,47.5648,-122.316,1730.0,4933,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18194,760000.0,5,3.5,3180.0,14000.0,2.0,0,10,3180.0,0,21,47.5501,-122.12799999999999,3670.0,14450,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18195,390000.0,2,1.5,1870.0,12960.0,1.5,0,6,1350.0,520,92,47.5234,-122.288,1380.0,7800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18196,488000.0,3,2.5,1940.0,5660.0,2.0,0,8,1940.0,0,17,47.7511,-122.17,2110.0,4581,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18197,1129575.0,3,3.25,4220.0,41300.0,1.0,4,10,2460.0,1760,60,47.6083,-122.11,3810.0,30401,30,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
18198,1060000.0,5,4.5,4820.0,13165.0,2.0,0,10,3950.0,870,28,47.7295,-122.057,3880.0,13810,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18199,608000.0,3,2.0,2400.0,217800.0,2.0,0,8,1590.0,810,43,47.4166,-121.94,2340.0,207781,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18200,1129575.0,3,2.25,2930.0,6000.0,2.0,2,10,1920.0,1010,18,47.6301,-122.301,1870.0,5040,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18201,299950.0,2,1.0,800.0,3000.0,1.0,0,6,800.0,0,114,47.5602,-122.292,1640.0,3400,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18202,818000.0,3,3.25,2200.0,4800.0,2.0,2,7,1910.0,290,75,47.6551,-122.353,1410.0,4800,20,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18203,355000.0,3,2.5,2400.0,9701.0,1.0,0,9,2400.0,0,28,47.3081,-122.39200000000001,2400.0,8258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18204,1129575.0,5,3.25,5570.0,9600.0,2.0,0,9,3860.0,1710,66,47.6708,-122.262,3170.0,10400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18205,660000.0,3,3.25,1980.0,2850.0,3.0,0,7,1980.0,0,31,47.6597,-122.331,1630.0,4560,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18206,1129575.0,3,2.25,3530.0,17450.0,1.0,3,9,1840.0,1690,88,47.5358,-122.213,3530.0,17310,24,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
18207,1129575.0,4,2.5,3430.0,35120.0,2.0,0,10,3430.0,0,34,47.6484,-122.182,3920.0,35230,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18208,255950.0,3,2.5,1720.0,3676.0,2.0,0,7,1720.0,0,26,47.4039,-122.18799999999999,1720.0,3510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18209,475000.0,3,1.5,1930.0,11092.0,1.0,0,7,1500.0,430,35,47.63399999999999,-122.03299999999999,1230.0,10964,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18210,362950.0,4,1.75,2140.0,159865.0,1.0,0,7,1140.0,1000,58,47.4235,-122.21799999999999,1830.0,15569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18211,452000.0,3,1.75,1110.0,9012.0,1.0,0,7,1110.0,0,52,47.6563,-122.131,1800.0,8679,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18212,315000.0,3,1.75,1970.0,8200.0,1.0,0,7,1270.0,700,54,47.4731,-122.32700000000001,1890.0,8348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18213,330950.0,3,2.5,1630.0,2844.0,2.0,0,7,1630.0,0,15,47.5413,-122.288,1610.0,2582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18214,535000.0,5,2.25,2520.0,49222.0,2.0,0,8,2520.0,0,40,47.4918,-122.064,2780.0,55321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18215,479000.0,4,2.25,2270.0,9464.0,1.5,0,7,1520.0,750,78,47.5007,-122.359,1770.0,9464,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18216,340000.0,3,2.5,1212.0,1174.0,3.0,0,7,1212.0,0,14,47.7145,-122.311,1256.0,1226,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18217,312000.0,4,2.0,1890.0,8362.0,1.0,0,7,1890.0,0,52,47.4377,-122.279,1600.0,9257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18218,305000.0,3,2.25,1370.0,6600.0,2.0,0,7,1370.0,0,25,47.3504,-122.035,1370.0,6600,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18219,270000.0,3,2.5,1770.0,7336.0,2.0,0,7,1770.0,0,22,47.3639,-122.185,1770.0,7349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18220,529999.0,3,2.5,1710.0,1664.0,2.0,0,8,1300.0,410,15,47.6456,-122.383,1470.0,5400,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18221,587100.0,2,1.0,1190.0,6967.0,1.0,0,7,1190.0,0,72,47.5896,-122.243,1700.0,6968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18222,459800.0,3,2.0,1690.0,16061.0,1.0,0,7,1690.0,0,34,47.6359,-122.035,1280.0,12436,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18223,451000.0,4,1.75,1680.0,7800.0,1.0,0,7,1330.0,350,52,47.6286,-122.118,1680.0,7210,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18224,1129575.0,3,3.25,4340.0,4947.0,2.0,3,10,3060.0,1280,25,47.6709,-122.406,1680.0,5250,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18225,525000.0,3,2.25,2040.0,435600.0,2.0,2,7,2040.0,0,35,47.2328,-121.945,2020.0,223027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18226,250000.0,2,1.0,1110.0,26051.0,1.0,0,6,1110.0,0,67,47.4711,-122.291,2240.0,12255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18227,475000.0,5,2.0,2040.0,6180.0,2.0,0,7,2040.0,0,110,47.5503,-122.28,1870.0,4365,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18228,235000.0,4,1.5,1920.0,11595.0,1.0,0,7,1920.0,0,56,47.2858,-122.212,1400.0,10550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18229,230000.0,3,1.5,1330.0,9548.0,1.0,0,7,1330.0,0,51,47.3675,-122.11,1420.0,9548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18230,581000.0,4,1.0,1630.0,2566.0,1.5,0,7,1630.0,0,97,47.6183,-122.3,1220.0,2314,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18231,415000.0,3,1.0,1520.0,9030.0,1.0,0,7,1520.0,0,62,47.586999999999996,-122.134,1470.0,8712,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18232,522500.0,3,1.0,1520.0,9030.0,1.0,0,7,1520.0,0,62,47.586999999999996,-122.134,1470.0,8712,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18233,383000.0,3,1.5,1340.0,7725.0,1.0,0,8,1340.0,0,51,47.5389,-122.17299999999999,1990.0,7725,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18234,315000.0,3,1.75,2500.0,8289.0,1.0,0,7,1250.0,1250,60,47.4973,-122.177,1710.0,8205,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18235,591000.0,3,2.0,1460.0,3600.0,2.0,0,7,1460.0,0,116,47.6123,-122.314,1590.0,1210,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18236,750000.0,4,2.25,3140.0,12150.0,2.0,0,9,3140.0,0,39,47.6361,-122.04700000000001,2370.0,12054,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18237,430000.0,3,1.75,2150.0,4333.0,1.0,0,7,1200.0,950,62,47.5537,-122.38799999999999,1480.0,6500,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18238,712000.0,4,2.5,3140.0,32336.0,1.5,0,10,3140.0,0,23,47.7412,-122.087,2340.0,19965,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18239,510000.0,3,2.5,2310.0,53578.0,1.0,0,8,1340.0,970,37,47.7677,-122.135,2660.0,49658,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18240,480000.0,2,1.0,710.0,4800.0,1.0,0,6,710.0,0,68,47.6212,-122.29799999999999,1480.0,1721,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18241,538000.0,3,1.0,1460.0,7200.0,1.0,0,7,1260.0,200,112,47.6875,-122.336,1430.0,4650,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18242,464000.0,2,2.75,730.0,5000.0,1.0,0,7,730.0,0,89,47.5381,-122.374,980.0,5000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18243,476000.0,3,2.5,1440.0,3840.0,2.0,0,7,1440.0,0,17,47.6873,-122.04299999999999,1600.0,3131,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18244,349500.0,3,2.0,1130.0,16875.0,1.0,0,7,1130.0,0,71,47.7489,-122.3,1600.0,14300,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18245,270000.0,3,2.25,1810.0,8262.0,2.0,0,8,1810.0,0,37,47.2994,-122.37,1820.0,8262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18246,740000.0,3,2.5,2710.0,18480.0,2.0,2,10,2000.0,710,40,47.7256,-122.259,2710.0,18077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18247,395000.0,4,2.5,2740.0,8336.0,2.0,0,9,2740.0,0,28,47.3904,-122.176,2460.0,9189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18248,498000.0,3,2.5,1690.0,4088.0,2.0,0,7,1690.0,0,14,47.6779,-122.03399999999999,1950.0,4088,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18249,339900.0,3,2.5,1470.0,4675.0,2.0,0,7,1470.0,0,19,47.5261,-121.82700000000001,1500.0,4385,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18250,539000.0,3,2.5,2830.0,9972.0,2.0,0,9,2830.0,0,12,47.7382,-121.975,3557.0,9159,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18251,400000.0,3,1.0,1410.0,9704.0,1.0,0,8,1140.0,270,35,47.6203,-122.036,1910.0,13639,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18252,225000.0,3,2.5,2170.0,11745.0,1.0,0,7,1410.0,760,51,47.4342,-122.17,1860.0,8643,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18253,330000.0,3,2.25,1340.0,4080.0,1.5,0,6,1170.0,170,111,47.5722,-122.291,1670.0,4080,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18254,1129575.0,3,3.0,2480.0,5500.0,2.0,3,10,1730.0,750,68,47.6466,-122.404,2950.0,5670,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18255,490000.0,3,2.75,1990.0,31200.0,1.0,0,8,1990.0,0,32,47.5544,-122.035,3120.0,29625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18256,260000.0,4,2.75,2240.0,7200.0,1.0,0,7,1140.0,1100,51,47.3357,-122.275,1580.0,7416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18257,469900.0,4,2.5,2990.0,8913.0,2.0,0,9,2990.0,0,27,47.4353,-122.15899999999999,2740.0,8030,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18258,493000.0,6,1.75,2120.0,3801.0,1.5,0,7,1220.0,900,93,47.6832,-122.311,1850.0,4181,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18259,740000.0,4,2.25,2920.0,46355.0,2.0,0,9,2920.0,0,20,47.568999999999996,-121.962,2310.0,184694,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18260,148900.0,4,1.75,1700.0,6000.0,1.0,0,7,1700.0,0,51,47.3252,-122.208,1280.0,6000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18261,475000.0,2,2.5,1620.0,14467.0,2.0,0,7,1620.0,0,37,47.6306,-122.035,1470.0,13615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18262,415000.0,2,1.0,760.0,4000.0,1.0,0,7,760.0,0,74,47.6896,-122.396,1520.0,4000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18263,229500.0,3,1.0,1230.0,6000.0,1.0,0,7,1230.0,0,51,47.3256,-122.209,1240.0,6000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18264,1129575.0,5,3.75,4960.0,13990.0,2.0,2,10,3760.0,1200,17,47.5491,-122.137,5200.0,18116,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18265,385000.0,4,2.5,2030.0,11375.0,1.0,0,7,1330.0,700,49,47.7765,-122.26100000000001,1500.0,9160,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18266,230000.0,3,2.25,1830.0,11331.0,1.0,0,7,1250.0,580,53,47.2899,-122.287,2240.0,16433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18267,425000.0,2,1.0,970.0,2700.0,1.0,0,7,770.0,200,92,47.6852,-122.31200000000001,1570.0,3348,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18268,189900.0,2,1.0,1000.0,4179.0,1.0,0,5,1000.0,0,104,47.297,-122.227,1010.0,6327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18269,238000.0,2,1.0,750.0,6480.0,1.0,0,6,750.0,0,75,47.5195,-122.35,1050.0,6390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18270,968060.0,4,2.5,2620.0,16200.0,1.0,2,7,1570.0,1050,68,47.6623,-122.196,3050.0,11875,24,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18271,921000.0,4,1.5,2220.0,9496.0,1.0,0,7,1490.0,730,64,47.6233,-122.206,1800.0,8286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18272,380000.0,5,1.75,3000.0,6000.0,1.0,0,7,1500.0,1500,60,47.492,-122.225,2230.0,7125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273,285000.0,1,1.0,1060.0,54846.0,1.0,4,5,1060.0,0,83,47.4716,-122.445,2258.0,31762,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
18274,449000.0,4,2.5,1980.0,5400.0,2.0,0,8,1980.0,0,20,47.5182,-122.20700000000001,1980.0,5400,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18275,625000.0,4,1.0,1600.0,5500.0,1.5,0,7,1600.0,0,72,47.6983,-122.39299999999999,1900.0,5500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18276,318989.0,4,2.25,2000.0,9000.0,1.0,0,8,2000.0,0,40,47.3125,-122.387,2190.0,8374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18277,445000.0,3,1.5,1310.0,1266.0,2.0,0,8,1120.0,190,16,47.5663,-122.40799999999999,1310.0,1378,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18278,750000.0,3,1.0,1120.0,8549.0,1.0,0,7,1120.0,0,66,47.6294,-122.205,1440.0,8640,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18279,959000.0,3,2.5,3320.0,11875.0,1.0,0,10,3320.0,0,39,47.7212,-122.26,3730.0,11875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18280,330000.0,3,2.5,2370.0,9102.0,2.0,0,9,2370.0,0,28,47.3067,-122.39399999999999,2530.0,9883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18281,425000.0,2,1.5,830.0,1241.0,2.0,0,7,830.0,0,13,47.6363,-122.368,1610.0,2666,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18282,280000.0,3,1.0,940.0,7913.0,1.0,0,6,940.0,0,70,47.7657,-122.321,940.0,7913,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18283,476500.0,4,2.5,2250.0,50155.0,2.0,0,8,2250.0,0,20,47.449,-121.756,2040.0,57857,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18284,556000.0,3,2.25,2020.0,3600.0,2.0,0,8,2020.0,0,20,47.6678,-122.165,2070.0,3699,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18285,1129575.0,4,5.25,5240.0,320917.0,2.0,2,10,5240.0,0,12,47.5605,-121.905,1930.0,68824,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18286,637000.0,4,3.5,4083.0,68377.0,2.0,0,10,4083.0,0,13,47.3114,-122.262,2430.0,41382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18287,405000.0,3,2.0,1450.0,6081.0,1.0,0,7,1450.0,0,49,47.7522,-122.27799999999999,1880.0,6000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
